Generation,Fitness
32572,0.003378767463108641
32573,0.003371489290713095
32574,0.003378754936435717
32575,0.003370995865585553
32576,0.003369460922571487
32577,0.0033674408690406873
32578,0.0033778094904490484
32579,0.0033714469350545127
32580,0.0033649528130459704
32581,0.0033702070943953883
32582,0.0033690689808878096
32583,0.0033778038690037426
32584,0.003370502876614095
32585,0.003377138033610864
32586,0.0033874722876604526
32587,0.0033876083490969725
32588,0.003373907559317839
32589,0.003374337713416881
32590,0.003363473516982286
32591,0.0033687653489270905
32592,0.0033747199786118734
32593,0.0033737564920772382
32594,0.003378288382890299
32595,0.0033757672946784813
32596,0.0033670403398462423
32597,0.003377634247815949
32598,0.0033747202376989732
32599,0.0033756656011099686
32600,0.003372836494508349
32601,0.003379840918160886
32602,0.003372842616559558
32603,0.003372121016270752
32604,0.0033793738798940827
32605,0.0033784877868898305
32606,0.003386583308143716
32607,0.003380643196815924
32608,0.003375571781293164
32609,0.003379286311994798
32610,0.0033989500134130875
32611,0.0033891305188590054
32612,0.0033842556043268378
32613,0.003380815365958756
32614,0.0033781330856408037
32615,0.003380049647987519
32616,0.0033945144309760877
32617,0.0033896476928475024
32618,0.003381035936704157
32619,0.0033930124685318257
32620,0.003401134554495426
32621,0.003383733334580859
32622,0.003384826981626608
32623,0.0033852417828059917
32624,0.0033785050286828993
32625,0.003390109495137673
32626,0.003378423159339276
32627,0.0033832628848091007
32628,0.003387189594478293
32629,0.0033864281636851916
32630,0.0033799913201090367
32631,0.003373234166393601
32632,0.0033856017406236395
32633,0.0033831438854673565
32634,0.0033846580200607803
32635,0.003383310021349847
32636,0.003381329593687466
32637,0.0033849608136343177
32638,0.0033794469153311
32639,0.003372048188652535
32640,0.003366151247090688
32641,0.0033799545018272006
32642,0.0033860980094565125
32643,0.003376843237217101
32644,0.0033741966723557027
32645,0.00337488630877349
32646,0.0033736128871326007
32647,0.003384215447366483
32648,0.0033719882480732796
32649,0.0033678945000119227
32650,0.00337229600424514
32651,0.00337042679633544
32652,0.0033790426097472796
32653,0.00337534525530705
32654,0.003384117362384341
32655,0.003392966917322025
32656,0.003378337979495232
32657,0.0033786967133629543
32658,0.003373487831424688
32659,0.0033824522668959734
32660,0.0033841346465437374
32661,0.003385351802421992
32662,0.00338307106254899
32663,0.003377668699496644
32664,0.003383707466900019
32665,0.0033894357645654423
32666,0.0033850984695714278
32667,0.0033834643558820453
32668,0.0033792701817289697
32669,0.003386699073822502
32670,0.0033807105897661186
32671,0.0033918767270014107
32672,0.003389138702926402
32673,0.0033832427274227443
32674,0.003377403005711449
32675,0.0033886641425714173
32676,0.003381982965295723
32677,0.003385707148693276
32678,0.003378030188427333
32679,0.0033732624521785005
32680,0.003380911252281299
32681,0.0033791969598860497
32682,0.003397102513920994
32683,0.003382126799924312
32684,0.003392441496942684
32685,0.0033858140541338034
32686,0.0033988727994165636
32687,0.003388863664475674
32688,0.0033784695130538865
32689,0.0033882832585063805
32690,0.0033829026908718763
32691,0.0033833284050714977
32692,0.0033893086184585597
32693,0.0033757315605528995
32694,0.0033789520560186044
32695,0.0033825428609557833
32696,0.003376111879082869
32697,0.0033845549796052937
32698,0.0033808390564478647
32699,0.0033813874442447005
32700,0.00337663838173087
32701,0.003390756484525052
32702,0.0033979439603753726
32703,0.0033816718994073803
32704,0.0033823037155801565
32705,0.0033791889092776506
32706,0.0033893254585947983
32707,0.003376739035207959
32708,0.003373405559748193
32709,0.003374251765477064
32710,0.0033734339458876
32711,0.0033800800240451493
32712,0.0033790967485969495
32713,0.0033707751860290107
32714,0.003371865991949274
32715,0.0033754652746359375
32716,0.0033836223734255125
32717,0.003377798127135224
32718,0.0033784656320474823
32719,0.003380021101912943
32720,0.003386080313824796
32721,0.003384105996452262
32722,0.003388656564125632
32723,0.0033911952754575115
32724,0.003384746035448358
32725,0.003382862099591461
32726,0.0033823140861679864
32727,0.0033813821132580822
32728,0.003388263814066998
32729,0.0033855325058562455
32730,0.0033946831087842528
32731,0.0033986076289288535
32732,0.0033908137894057447
32733,0.003383934159695411
32734,0.00338564210243795
32735,0.003381138579751935
32736,0.0033910970101669177
32737,0.0033775762887363918
32738,0.0033687372809312038
32739,0.003377909543215571
32740,0.0033726090370534765
32741,0.0033780345886694246
32742,0.003387103369018108
32743,0.003381667802956788
32744,0.003381037781522853
32745,0.0033817446703292607
32746,0.003375198546035451
32747,0.0033867482265458443
32748,0.0033823143420700363
32749,0.003379301112831927
32750,0.003377750039987053
32751,0.00338456743617663
32752,0.0033825998180505106
32753,0.003377025657880594
32754,0.00338443589497719
32755,0.003365960722651713
32756,0.003368494610401719
32757,0.0033717264105838983
32758,0.003376769280719436
32759,0.003371197309684533
32760,0.0033789836347098774
32761,0.003381564242230955
32762,0.003372448989914255
32763,0.003366578903853714
32764,0.0033749628382863904
32765,0.0033808460987111077
32766,0.003374674473022599
32767,0.0033713476744611118
32768,0.0033814862585599416
32769,0.003375487468402841
32770,0.0033752081805912553
32771,0.003374542167416381
32772,0.003359135045584473
32773,0.0033719940179537315
32774,0.003384046584929403
32775,0.0033743199923563826
32776,0.0033803481900121428
32777,0.0033761376405483604
32778,0.003375894843794512
32779,0.003369063195126899
32780,0.0033665358755968224
32781,0.003374214361473137
32782,0.0033713858923919717
32783,0.003384896842005323
32784,0.0033858817428738448
32785,0.003378184841798207
32786,0.003390666108891132
32787,0.0033812419683159275
32788,0.0033793983481031683
32789,0.003382378842339377
32790,0.0033799364929363164
32791,0.0033769009976725955
32792,0.0033824851121902187
32793,0.0033732077755393637
32794,0.003399189772097882
32795,0.0033852886505043706
32796,0.003377268791824201
32797,0.0033930760629372154
32798,0.0033761808692560386
32799,0.0033799198412371736
32800,0.003385114208504934
32801,0.0033862950123954437
32802,0.003390346282891985
32803,0.003409284082962502
32804,0.003387797950658362
32805,0.0033909061278551665
32806,0.0033969949353091283
32807,0.0033947242482436656
32808,0.0033894855070469776
32809,0.003399474284507437
32810,0.003389034454589746
32811,0.003401226787232879
32812,0.0033835968893721566
32813,0.0033786493358530204
32814,0.003377778992673506
32815,0.0033910280453317873
32816,0.0033849863313053707
32817,0.003391648937274383
32818,0.0033923945841272205
32819,0.0033879867423069723
32820,0.003397472424926619
32821,0.00339371709258308
32822,0.0033922457189270237
32823,0.003395433229506772
32824,0.0033953320928519475
32825,0.0033987261724886027
32826,0.003392400593164192
32827,0.003390256738701266
32828,0.003386929344140401
32829,0.0033976560981446966
32830,0.0033937569959637216
32831,0.0033850011266394688
32832,0.0033918561739167464
32833,0.003395647944411215
32834,0.003390326549525346
32835,0.0034004733871659133
32836,0.0034010570256099337
32837,0.003403379060413311
32838,0.0034058024560454274
32839,0.0033940720191276523
32840,0.003398593979412307
32841,0.003390219760208485
32842,0.0033896142193871994
32843,0.003396920803093407
32844,0.0033991534338063635
32845,0.0034014017982998794
32846,0.0033893835826494132
32847,0.0034026609117898243
32848,0.003397758232114648
32849,0.0034025040540065802
32850,0.0033963038269742263
32851,0.003393235815645079
32852,0.0033919522885472956
32853,0.003398608161841242
32854,0.0033960972097014145
32855,0.003394295043802795
32856,0.003399056567459268
32857,0.003398534292706212
32858,0.0033913083532054224
32859,0.0033865232289426836
32860,0.003390623358076661
32861,0.0033986539396124267
32862,0.0033926213596329603
32863,0.003391056526127248
32864,0.0033915227978565258
32865,0.0033851159114851267
32866,0.0033977898908918234
32867,0.0033995226381503163
32868,0.003399885136727872
32869,0.0033856314068570763
32870,0.003392145094056468
32871,0.0033896205888812934
32872,0.0033911798729519146
32873,0.0033959436176119358
32874,0.003396508209488751
32875,0.0033999004185424624
32876,0.003383089541421321
32877,0.0033837747667403812
32878,0.003399498422117422
32879,0.0033937073871241072
32880,0.0033896194406723822
32881,0.003398468658866687
32882,0.0033902167318928837
32883,0.003393907848997763
32884,0.003395279472166949
32885,0.0033848232151272115
32886,0.0033929739819182248
32887,0.00339121894624252
32888,0.0033957738704299806
32889,0.0033996117188586487
32890,0.0033938810632755233
32891,0.0033962968559619485
32892,0.0033888453442056823
32893,0.0033941612270676886
32894,0.0033959062364323192
32895,0.003388920142794592
32896,0.0033925752269336413
32897,0.003387929166387563
32898,0.0033843287084282248
32899,0.0033978615058453824
32900,0.003384918701705942
32901,0.0033953689916128146
32902,0.0033877211502709942
32903,0.0033863642947529835
32904,0.0034005002836123015
32905,0.0033868121745200637
32906,0.0033885653334989998
32907,0.0033859108218870356
32908,0.0033920137774143557
32909,0.0033906570386492505
32910,0.003390948644031662
32911,0.0033888750444615993
32912,0.00339621771276111
32913,0.003396377311919102
32914,0.0033919081912012687
32915,0.0033839439438638663
32916,0.0033940598881702488
32917,0.003383442681501417
32918,0.0033840103567827962
32919,0.0033950545018044836
32920,0.00338960702037581
32921,0.003392627571682558
32922,0.0034026792929385996
32923,0.003391168708809637
32924,0.0033953831117837577
32925,0.0033885088269094347
32926,0.003391800143747949
32927,0.003400314233837367
32928,0.003393826124242529
32929,0.00339838201426745
32930,0.003393238587518769
32931,0.0033936079803954427
32932,0.003390749846832207
32933,0.003389208080471661
32934,0.003391904124084882
32935,0.0033896786947840664
32936,0.003385956848148584
32937,0.003389029332833361
32938,0.0034076116780137593
32939,0.0033973524985125426
32940,0.0033917016043143646
32941,0.003386120991998538
32942,0.003391752710875549
32943,0.003396828767560087
32944,0.0033973100949397914
32945,0.0033956382998778906
32946,0.003392922604623043
32947,0.0033943643509085244
32948,0.003393414576163079
32949,0.0033968732807352236
32950,0.0033955370694766914
32951,0.0034110762988086765
32952,0.003402650983814585
32953,0.003407365626847357
32954,0.0033868313160315576
32955,0.0033907352322306815
32956,0.003394337366469099
32957,0.003397585403776733
32958,0.0033950840720354796
32959,0.0034013704215020463
32960,0.003401137132629779
32961,0.003391104950239253
32962,0.0033944818442526534
32963,0.003384858449736583
32964,0.0033949045716399145
32965,0.0033962684380516423
32966,0.003403897431493563
32967,0.003393987961538867
32968,0.003397597275817568
32969,0.00340206467655573
32970,0.003399252900066457
32971,0.0033904096760420097
32972,0.0033908383374489743
32973,0.0034001893899658774
32974,0.003396346885229111
32975,0.003392209989495988
32976,0.0034008583988204603
32977,0.0034017342973401555
32978,0.003397544088887777
32979,0.003396856567407819
32980,0.003392376317260628
32981,0.0033895370301417495
32982,0.0034016257742711816
32983,0.0033983986090242797
32984,0.0034107632108903514
32985,0.0034011122398565426
32986,0.0033881646238316304
32987,0.0033958468091847952
32988,0.0033928737128030217
32989,0.0033906176271182187
32990,0.0033989199560647454
32991,0.0033910442009741407
32992,0.003393266369800958
32993,0.0033915956753946615
32994,0.003399829475174147
32995,0.0033875642757894243
32996,0.003402311107137131
32997,0.0033979115682827785
32998,0.0033988656732854266
32999,0.003400466800323942
33000,0.0033994154198130912
33001,0.003399171985529193
33002,0.0033909127536254136
33003,0.0033861418400484315
33004,0.0033900144322006045
33005,0.0033946487410035616
33006,0.003390148016733395
33007,0.003387912513059563
33008,0.0033839043503232596
33009,0.00339618811790873
33010,0.003385701379307235
33011,0.0034010008785372177
33012,0.003389535825929837
33013,0.0033866233634292746
33014,0.003390387375521899
33015,0.0033982506287087723
33016,0.003395625381068736
33017,0.0033926723175665067
33018,0.0033912760874610435
33019,0.0033942113554199273
33020,0.0033963560727196295
33021,0.0033996839984384722
33022,0.0033933939648451406
33023,0.0033920230829172925
33024,0.003404983333949958
33025,0.0033892687463471173
33026,0.003396677298153652
33027,0.0033913977934033365
33028,0.0033969593747702866
33029,0.00338674651082979
33030,0.0033969890130299955
33031,0.0033846087747706074
33032,0.003387715548145391
33033,0.0033871343144646474
33034,0.003385556628695555
33035,0.0033830899460057942
33036,0.0033915593508089385
33037,0.0033893515866932605
33038,0.0033823546689210797
33039,0.0033973434524564635
33040,0.0034119530558884806
33041,0.0033957425882307378
33042,0.003392907638300767
33043,0.003386462057300113
33044,0.003391564579975987
33045,0.003386202467766384
33046,0.0033890443616912437
33047,0.003391171548833418
33048,0.0033985368395726893
33049,0.0033965242697010754
33050,0.003388577708248897
33051,0.00339850337183544
33052,0.0033907555931003528
33053,0.0033974050514648676
33054,0.003394726314273564
33055,0.0033948643439066957
33056,0.0034055874981950202
33057,0.0033855117345495092
33058,0.003393648968248588
33059,0.0033935847325062525
33060,0.003394131095544662
33061,0.0034004364188098338
33062,0.00339627179479843
33063,0.0033971710043679756
33064,0.0033912035211371805
33065,0.0033994022982079563
33066,0.003390025660600073
33067,0.003401065125254535
33068,0.003386254255010518
33069,0.003398947789007001
33070,0.0033846445145677296
33071,0.0033972445468039574
33072,0.0033923007280510964
33073,0.00339462310749708
33074,0.003394385542522432
33075,0.0033923728947660063
33076,0.0033987999274383523
33077,0.0033939036211914
33078,0.0033916315512818166
33079,0.003399395039838991
33080,0.003389328247617222
33081,0.0034026253095354366
33082,0.003393271131342283
33083,0.0033968960967466133
33084,0.0033872261550622774
33085,0.0033974711950735506
33086,0.0033995401491886458
33087,0.0034079731055427715
33088,0.003396014161836634
33089,0.0033936380881414837
33090,0.0033930785569727213
33091,0.0033848583515664536
33092,0.003391794280816164
33093,0.003389442395601325
33094,0.003392840622099479
33095,0.0033841067561918474
33096,0.003388571632051896
33097,0.003393759273541649
33098,0.0034002157403442285
33099,0.0033805004965572205
33100,0.0033868095273142454
33101,0.0033846249278445617
33102,0.0033806369979872304
33103,0.0033823511473712064
33104,0.0033882941047051647
33105,0.0033816473003703785
33106,0.0033862505028900898
33107,0.0033869219135821975
33108,0.0033798581117680006
33109,0.003380952495918659
33110,0.003398342206896329
33111,0.003380779152404637
33112,0.003381418416962312
33113,0.003385167302899169
33114,0.003383094693003953
33115,0.0033844280438589456
33116,0.003383222970530748
33117,0.0033861299043750665
33118,0.003383012508903784
33119,0.0033866273698991423
33120,0.0033851790143741324
33121,0.003390038321005673
33122,0.0033975422547861535
33123,0.0034018665798553416
33124,0.00340231927944464
33125,0.0033896148822143554
33126,0.0033879474212248177
33127,0.003384193056276315
33128,0.0033971480417403508
33129,0.0033781192824826885
33130,0.0033802101038576827
33131,0.003378085064694752
33132,0.0033741158356683596
33133,0.0033861718053756367
33134,0.003389743609090384
33135,0.003387380581558004
33136,0.0033934164261404305
33137,0.0033847585657026864
33138,0.003383578315483762
33139,0.003390425072461238
33140,0.003391475521543261
33141,0.003383300409357284
33142,0.0033835392660806797
33143,0.003388842912300014
33144,0.003386418217010866
33145,0.0033860432041364526
33146,0.0033817627032480106
33147,0.0033828485706944816
33148,0.0033886286252738824
33149,0.003389064712221699
33150,0.0033886595351867773
33151,0.003393004736465185
33152,0.0033936775393392077
33153,0.003389108307428698
33154,0.003398516103478223
33155,0.0033840762158731568
33156,0.0033943462330466127
33157,0.0033924106681907664
33158,0.003382286121876405
33159,0.0033891822390216585
33160,0.003395965226624145
33161,0.0033954239888951657
33162,0.00339011080786429
33163,0.0033773670954655075
33164,0.0033778159914205803
33165,0.0033843390461468655
33166,0.003392059240278969
33167,0.0033845392819091017
33168,0.003381337503482294
33169,0.0033897240331654628
33170,0.0033886924520712485
33171,0.0033956912581963677
33172,0.0033903163145096293
33173,0.003398622413375364
33174,0.0033966048501095107
33175,0.0033891292511058694
33176,0.0033794411748695645
33177,0.0033820765960808725
33178,0.0033877055768662097
33179,0.0033871719376025707
33180,0.0033762216500126327
33181,0.003397040587980036
33182,0.0033875921623530017
33183,0.0033768999648407577
33184,0.0033776178870737017
33185,0.0033762819643164024
33186,0.00337523628222544
33187,0.003393604149628385
33188,0.0033763703359717496
33189,0.0033739693417980596
33190,0.0033748707092490235
33191,0.003385431064996733
33192,0.003374273372846407
33193,0.003378372343528317
33194,0.0033763937663163833
33195,0.0033992435741024866
33196,0.003405088787214213
33197,0.0033941618609267424
33198,0.00337716170851181
33199,0.0033799238203960605
33200,0.003374345253496217
33201,0.0033803069165472266
33202,0.0033818289518105964
33203,0.0033768689429501766
33204,0.0033825899128565825
33205,0.0033763316093173117
33206,0.003397030189107336
33207,0.0033723619475220057
33208,0.003381531181670325
33209,0.0033680093594251974
33210,0.0033784922822944455
33211,0.0033803628512484025
33212,0.0033796372028911236
33213,0.0033828013523238267
33214,0.0033813165849088714
33215,0.003379895459918456
33216,0.003391113158226089
33217,0.0033870697895889085
33218,0.0033783818408809887
33219,0.0033927322167050986
33220,0.0033763446695566535
33221,0.003385851756244294
33222,0.003389434048019929
33223,0.003383778963132658
33224,0.003387738048510555
33225,0.003392816492037362
33226,0.0034042926380743093
33227,0.0034015091231091752
33228,0.0033909050474088135
33229,0.0033801597154114755
33230,0.0033775040284028585
33231,0.003385097430768773
33232,0.003389687503341269
33233,0.003383626103659553
33234,0.003396282843200642
33235,0.0033890332942899835
33236,0.0034009360746629852
33237,0.003381730157143158
33238,0.00338042117940437
33239,0.003392033972399094
33240,0.0033826581228617275
33241,0.00340948553350146
33242,0.003383778476889824
33243,0.0033815129671334286
33244,0.0033944179081613944
33245,0.003385127285577393
33246,0.0033868898679627678
33247,0.003392796302217674
33248,0.0033972735299429777
33249,0.00340281404277851
33250,0.0033824032400056082
33251,0.0033792226690659622
33252,0.0033893969270610644
33253,0.0033880039881709237
33254,0.0033945007013660065
33255,0.003390401481859878
33256,0.0033909355197227022
33257,0.0033997731032955683
33258,0.003395055746291718
33259,0.0033935659856645607
33260,0.0033869948369061056
33261,0.003394322458217166
33262,0.0033998425889695412
33263,0.0033858760306816576
33264,0.003393633086078485
33265,0.0033861525147052232
33266,0.0033947212211922107
33267,0.003389439643859856
33268,0.003385707596755958
33269,0.0034005695719799144
33270,0.003380125258121175
33271,0.0033872237508660802
33272,0.0033875054099139633
33273,0.003383070046844236
33274,0.003386813480653991
33275,0.0033879744404680763
33276,0.003386117033822153
33277,0.003381573069945942
33278,0.003383382794955141
33279,0.003385953565563164
33280,0.003381011521640867
33281,0.00338816709451748
33282,0.0033888888466537233
33283,0.003398081798538372
33284,0.0033941701187245638
33285,0.003395289903405833
33286,0.003402869572098661
33287,0.003385040773558181
33288,0.003386886089684335
33289,0.003383977555308768
33290,0.003390750243855866
33291,0.003383932468686659
33292,0.0033850735481309496
33293,0.003386451566139683
33294,0.003395106557791672
33295,0.003398602104067344
33296,0.003397826457154547
33297,0.003385040778529548
33298,0.003387314778866091
33299,0.0034026956047595335
33300,0.003398303990859956
33301,0.003393887370731021
33302,0.003384744264649711
33303,0.0033922281030249486
33304,0.003392414538183346
33305,0.0033929709340906836
33306,0.003390025222023854
33307,0.0033956816636564885
33308,0.0033912440052214343
33309,0.003402458142973927
33310,0.0033898418551829737
33311,0.00339434023895318
33312,0.0033889071805309353
33313,0.0033892768712464657
33314,0.0033876313676099844
33315,0.0033920753696894367
33316,0.0033843293836259072
33317,0.0033865519918558507
33318,0.0033868491528879227
33319,0.003398331487015269
33320,0.003381520076871162
33321,0.003384449269951591
33322,0.0033847643326834027
33323,0.0033938251739674503
33324,0.0033871508117173325
33325,0.0033818149536946973
33326,0.0033950773682715736
33327,0.003395765065887187
33328,0.0034016164352263113
33329,0.0033883471189413705
33330,0.0033883510640578076
33331,0.0033889502241578246
33332,0.003395589755483357
33333,0.003381812324312609
33334,0.003381077755849561
33335,0.0033861263051577963
33336,0.0033839053449799357
33337,0.003391830094231602
33338,0.003380972270599392
33339,0.0033751742827185485
33340,0.00337771471227111
33341,0.0033675035412418053
33342,0.0033670371984848278
33343,0.003369198154890574
33344,0.0033785192325710145
33345,0.0033697603005156435
33346,0.0033816441201418774
33347,0.003357913582999571
33348,0.0033873142068619466
33349,0.0033623315535138
33350,0.003367812290307268
33351,0.0033714473621901634
33352,0.0033746588509297347
33353,0.003361320962110791
33354,0.0033772348995866354
33355,0.0033702430764935495
33356,0.0033726401370204294
33357,0.003385058125643007
33358,0.0033774188970892628
33359,0.0033801771356355773
33360,0.0033850463653919667
33361,0.00337436791011044
33362,0.003367993455508695
33363,0.0033695751487969666
33364,0.00338388377630304
33365,0.003368015454025442
33366,0.003377493453264931
33367,0.0033743892096259344
33368,0.003370190529191615
33369,0.003381630327302821
33370,0.003368839525384263
33371,0.003367212773029587
33372,0.0033670115217247156
33373,0.0033690331846856028
33374,0.0033667717084770875
33375,0.003370112709841378
33376,0.0033654945240362217
33377,0.003368023695153208
33378,0.0033768704407350723
33379,0.0033716712807994537
33380,0.0033828766781104015
33381,0.003367623603139173
33382,0.003363917003312309
33383,0.0033663618622156886
33384,0.003379307975066638
33385,0.003367758051574429
33386,0.0033624914455719227
33387,0.003395512048374901
33388,0.0033689979831573653
33389,0.003372182410072041
33390,0.003374262101441938
33391,0.003380816533608317
33392,0.0033657022497138203
33393,0.003373273442618843
33394,0.0033747592705187005
33395,0.003376396301915874
33396,0.00338450159588592
33397,0.003363116618990919
33398,0.003361545896565791
33399,0.003371376128611879
33400,0.003379443413941032
33401,0.0033728155698303838
33402,0.0033698224547501644
33403,0.003380919428357035
33404,0.0033783655884335228
33405,0.003374027181590322
33406,0.003382934880225062
33407,0.0033757393321414255
33408,0.0033819179537422006
33409,0.0033782165917078002
33410,0.003383701741488777
33411,0.003384294109850146
33412,0.0033744170819022252
33413,0.003383827820653175
33414,0.003382072927797837
33415,0.0033885747972471026
33416,0.0033854045178125375
33417,0.003376778843056603
33418,0.003380679281016031
33419,0.0033923019731182196
33420,0.0033846244927550864
33421,0.003399046188599163
33422,0.0033887282761962062
33423,0.003380791912744793
33424,0.0033834130248986093
33425,0.003384485779055914
33426,0.0033945670266693137
33427,0.003383108927116208
33428,0.003381758749570717
33429,0.003395139185563208
33430,0.003393682823483908
33431,0.003394248614023792
33432,0.003394323375455894
33433,0.0033916474688550848
33434,0.003395591345461176
33435,0.0033928248091115243
33436,0.0034125896044363804
33437,0.003401506822479713
33438,0.0033875752520813335
33439,0.00338070544961649
33440,0.0033853351197645695
33441,0.0033776319104769238
33442,0.0033767989630578915
33443,0.0033899986978309237
33444,0.003381148848829839
33445,0.003388970207965494
33446,0.0033790955126017756
33447,0.0033948492882722625
33448,0.003393550345780042
33449,0.0033835162560837883
33450,0.0033904822539759403
33451,0.003392757399713098
33452,0.0033897796606390286
33453,0.003386015959688179
33454,0.0033930282064601825
33455,0.0033869421022037012
33456,0.0033969024908743106
33457,0.0034038880863424916
33458,0.0034068517490990647
33459,0.0033918067031989576
33460,0.0033867636812620317
33461,0.003381412759667376
33462,0.0033994580565014985
33463,0.0033987213633581087
33464,0.0033909413118978684
33465,0.0033979507549382285
33466,0.0033993161190636802
33467,0.0033962328379806583
33468,0.0034024791893655267
33469,0.0033915490634951815
33470,0.003389704484734596
33471,0.003400391010424765
33472,0.003394708500520931
33473,0.003404546231253753
33474,0.0033876031566479007
33475,0.0033937278289007796
33476,0.0034122332006479225
33477,0.003407097858514072
33478,0.003384780890616058
33479,0.003399365737201402
33480,0.0033911812073085966
33481,0.0033917161570896875
33482,0.003394786869345415
33483,0.0034030780942785276
33484,0.0034034308082347827
33485,0.003407176366721146
33486,0.00340172947143999
33487,0.00340616030072017
33488,0.0034043664107240882
33489,0.003401188562599901
33490,0.003402583393745493
33491,0.003411696673791856
33492,0.0034060289320589263
33493,0.0033996038506100244
33494,0.0034076714652021994
33495,0.0034130150660343092
33496,0.0034242004821985255
33497,0.0034106103265411658
33498,0.0034150522156786278
33499,0.00341173187713481
33500,0.003406762082858395
33501,0.003405594357657508
33502,0.003404339912960742
33503,0.0034003541607755135
33504,0.003398537478034588
33505,0.00341710970866017
33506,0.003421886491971052
33507,0.003407614776322114
33508,0.0034127946879853144
33509,0.003409789691214001
33510,0.003407652882818511
33511,0.0034117445609089274
33512,0.0034142124827762047
33513,0.003410711010385243
33514,0.0034079088624752755
33515,0.0034059478296189685
33516,0.0034081574558916636
33517,0.003398516561210987
33518,0.0033909147383988617
33519,0.0034064716434875834
33520,0.0034035703781502024
33521,0.0034045757923186343
33522,0.0033962238543589853
33523,0.003408169194741858
33524,0.003411690425598093
33525,0.003407911684796455
33526,0.0034040757154919325
33527,0.003394367755016758
33528,0.003404469287466877
33529,0.003393345936272296
33530,0.0034044745930735406
33531,0.0033999837675226714
33532,0.003402635775088026
33533,0.0033937535318159504
33534,0.0034252954825997805
33535,0.003402178462150704
33536,0.0034081066142418563
33537,0.003409058161717923
33538,0.0033938326733884533
33539,0.003398541701467735
33540,0.0034017267783917216
33541,0.0033932028014240392
33542,0.0033930120643295156
33543,0.0034062559534293537
33544,0.0034035756760653476
33545,0.003405562236419195
33546,0.0033968987674146095
33547,0.003398594717104845
33548,0.003400893199728418
33549,0.0034042693917694417
33550,0.0034083585883773137
33551,0.003395727309139494
33552,0.0034092725623296647
33553,0.0034008626196368515
33554,0.0034022941230133765
33555,0.003403312247341389
33556,0.003400554774468221
33557,0.003398097348471625
33558,0.0034098143803058404
33559,0.003404891858605523
33560,0.003403483199640902
33561,0.003405954677332712
33562,0.0034012683123364382
33563,0.0034004995213630274
33564,0.003400196498720682
33565,0.0034134264073338075
33566,0.0033936266530460203
33567,0.0033891260119709365
33568,0.0034091708219886967
33569,0.003390167993204658
33570,0.003419916126320449
33571,0.0034073879064358396
33572,0.00339852539455125
33573,0.0033981342009439565
33574,0.003401851748968133
33575,0.0033908220928943944
33576,0.0033907778328040182
33577,0.003397170964612111
33578,0.0033896493763900834
33579,0.003396326730372397
33580,0.0033891392748808353
33581,0.003396482672122321
33582,0.0033966165748070165
33583,0.003390430270965495
33584,0.003394391690899918
33585,0.003382856875959598
33586,0.003395484761611265
33587,0.003394894559249079
33588,0.0033906703679973263
33589,0.003405821034919604
33590,0.0034158554178518362
33591,0.0034017759704932224
33592,0.003395830685627731
33593,0.0034046213507820215
33594,0.003408213961289739
33595,0.003381648695930085
33596,0.0033804849042436053
33597,0.003420248513639175
33598,0.003408246677775016
33599,0.0033848731497196248
33600,0.0033789733084872773
33601,0.0034064291969947255
33602,0.0033760907769827134
33603,0.003397688787754269
33604,0.003389459088893922
33605,0.003401256425246035
33606,0.0034103512481867904
33607,0.003367747676869738
33608,0.003383853843665141
33609,0.003382147013451205
33610,0.003383200810085985
33611,0.0033775417449286734
33612,0.0033686227604152372
33613,0.003379251981519531
33614,0.003363092013779768
33615,0.0033793164683872047
33616,0.003348014801291151
33617,0.0033522945446295077
33618,0.003385316382226763
33619,0.0033558568207740004
33620,0.003359986004576469
33621,0.0033367708996597857
33622,0.003377533048237122
33623,0.0033803587752078627
33624,0.0033348315625893236
33625,0.003359422148006684
33626,0.0033533565397432952
33627,0.0033370058522688784
33628,0.003325797614925411
33629,0.003402002689643843
33630,0.0033675662675103366
33631,0.003396204806992284
33632,0.0033544438000718776
33633,0.0033661505883575515
33634,0.003365634062243466
33635,0.003355459873521609
33636,0.003354145463506398
33637,0.003359185863885113
33638,0.003362917932383739
33639,0.00337477101865332
33640,0.003389780432608619
33641,0.0033660890034716675
33642,0.003380699529784085
33643,0.0033764059474926584
33644,0.0033828215358962326
33645,0.0033411923660503482
33646,0.0033665418240661988
33647,0.0033322597422630333
33648,0.003404589578623233
33649,0.0033642474270146328
33650,0.003342163294638346
33651,0.003383229431159614
33652,0.0033988027297622717
33653,0.003383465817960525
33654,0.003379496883540848
33655,0.00339845197909226
33656,0.003366671726837448
33657,0.0033794778295808377
33658,0.003359313075215245
33659,0.0033752237123684773
33660,0.003373928433330521
33661,0.0033504400659893447
33662,0.003355378212605087
33663,0.0033603820807421424
33664,0.003348664098302625
33665,0.0033653257660604605
33666,0.0033957800938938056
33667,0.0033956257360592134
33668,0.00339263865833524
33669,0.003378005252187464
33670,0.003365962866534313
33671,0.0033774688365938604
33672,0.0033988878103159274
33673,0.00337102273341425
33674,0.0033609570797328682
33675,0.0033610264941966693
33676,0.0033459286306230436
33677,0.0033717258722766774
33678,0.0033316818948053027
33679,0.0033479900447943313
33680,0.003365357192759897
33681,0.0033534927831726036
33682,0.003345200355726166
33683,0.0033725518360102355
33684,0.0033608952317586327
33685,0.003373324322330119
33686,0.003411357035946091
